image_path,pair_id,version,room_type,style_desc,style_primary,style_secondary,style_conf,style_evidence,prompt_fixed,prompt_fixed_style,split
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_orig.jpg,6b42083767bc557f64,orig,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_v0.jpg,6b42083767bc557f64,v0,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_v1.jpg,6b42083767bc557f64,v1,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_v2.jpg,6b42083767bc557f64,v2,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_v3.jpg,6b42083767bc557f64,v3,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__6b42083767bc557f64_v4.jpg,6b42083767bc557f64,v4,living room,"neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",Contemporary,Traditional,high,"Large glass doors, geometric chevron column, and orb chandelier mix with dark wood built-ins, striped armchairs, and travertine tile.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, neutral walls with chevron accent, dark wood built-in shelving, travertine tile flooring, oversized orb crystal chandelier, dramatic transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_orig.jpg,8834c1fb10b7e94c71,orig,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_v0.jpg,8834c1fb10b7e94c71,v0,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_v1.jpg,8834c1fb10b7e94c71,v1,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_v2.jpg,8834c1fb10b7e94c71,v2,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_v3.jpg,8834c1fb10b7e94c71,v3,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__8834c1fb10b7e94c71_v4.jpg,8834c1fb10b7e94c71,v4,living room,"Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",Traditional,Contemporary,high,"Dark wood mantel, rolled-arm leather armchair, symmetrical layout, sage green walls, contemporary sconces, and clean-lined coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, Sage green walls with white trim, white built-in bookcase, dark wood flooring, modern cylinder wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_orig.jpg,919db21b37039f60ec,orig,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_v0.jpg,919db21b37039f60ec,v0,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_v1.jpg,919db21b37039f60ec,v1,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_v2.jpg,919db21b37039f60ec,v2,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_v3.jpg,919db21b37039f60ec,v3,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__919db21b37039f60ec_v4.jpg,919db21b37039f60ec,v4,living room,"pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",Contemporary,Traditional,medium,"Grey and yellow palette, clean-lined sofa, nailhead trim accent chair, classic chandelier, and industrial metal coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale sage green walls, beige carpeting with a patterned gray area rug, classic metal chandelier, transitional",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_orig.jpg,93d40a33bb68bb8d7b,orig,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_v0.jpg,93d40a33bb68bb8d7b,v0,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_v1.jpg,93d40a33bb68bb8d7b,v1,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_v2.jpg,93d40a33bb68bb8d7b,v2,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_v3.jpg,93d40a33bb68bb8d7b,v3,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93d40a33bb68bb8d7b_v4.jpg,93d40a33bb68bb8d7b,v4,living room,"pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",Contemporary,Traditional,medium,"Bold chevron curtains, vibrant pink and green palette, rolled-arm armchairs, black lacquered coffee tables, and geometric patterned textiles.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, pale blue walls, chevron drapery, white and olive seating, patterned purple area rug, eclectic contemporary",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_orig.jpg,93eefd5d4cc7f17d3c,orig,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_v0.jpg,93eefd5d4cc7f17d3c,v0,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_v1.jpg,93eefd5d4cc7f17d3c,v1,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_v2.jpg,93eefd5d4cc7f17d3c,v2,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_v3.jpg,93eefd5d4cc7f17d3c,v3,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__93eefd5d4cc7f17d3c_v4.jpg,93eefd5d4cc7f17d3c,v4,living room,"light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",Farmhouse,Rustic,high,"Exposed dark wood ceiling beams, rustic wooden console with woven baskets, blanket ladder, and a chunky wood fireplace mantel.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, light gray walls, dark wood beams, white built-ins with wood shelves, dark wood flooring, black floor lamp, modern rustic",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_orig.jpg,940f587f7da2bce55c,orig,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_v0.jpg,940f587f7da2bce55c,v0,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_v1.jpg,940f587f7da2bce55c,v1,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_v2.jpg,940f587f7da2bce55c,v2,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_v3.jpg,940f587f7da2bce55c,v3,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__940f587f7da2bce55c_v4.jpg,940f587f7da2bce55c,v4,living room,"soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",Mid-Century Modern,Contemporary,high,"Tapered wood legs, hairpin side table, tufted sofa, organic armchair, round mirror, neutral palette, and sheepskin rug.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, soft greige walls, mid-century wood shelving, warm wood floors with patterned rug, brass table lamp, mid-century modern",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_orig.jpg,98625ec09d7ad72f86,orig,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_v0.jpg,98625ec09d7ad72f86,v0,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_v1.jpg,98625ec09d7ad72f86,v1,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_v2.jpg,98625ec09d7ad72f86,v2,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_v3.jpg,98625ec09d7ad72f86,v3,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__98625ec09d7ad72f86_v4.jpg,98625ec09d7ad72f86,v4,living room,"slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",Traditional,Rustic,high,"Ornate white mantel, damask patterned armchairs, crown molding, and a heavy slatted rustic wood coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, slate blue walls, white herringbone fireplace tile, dark wood accent cabinet, dark hardwood flooring, warm wall sconces, transitional",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_orig.jpg,a1db06faf47a6ae935,orig,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_v0.jpg,a1db06faf47a6ae935,v0,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_v1.jpg,a1db06faf47a6ae935,v1,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_v2.jpg,a1db06faf47a6ae935,v2,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_v3.jpg,a1db06faf47a6ae935,v3,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a1db06faf47a6ae935_v4.jpg,a1db06faf47a6ae935,v4,living room,"mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",Bohemian,Farmhouse,medium,"Beadboard walls, exposed green beams, mixed patterns on rug and armchairs, floral curtains, and flower-filled glass coffee table.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, mint green and white walls, pink patterned rug, mint green and patterned seating, warm ceiling fan light, eclectic cottage",train
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_orig.jpg,a4a63f64707847ad85,orig,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_v0.jpg,a4a63f64707847ad85,v0,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_v1.jpg,a4a63f64707847ad85,v1,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
/home/jupyter/dataset_lora/after/living_room__a4a63f64707847ad85_v2.jpg,a4a63f64707847ad85,v2,living room,"off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",Contemporary,Traditional,medium,"Bold geometric striped carpet, neutral sectional, teal armchair with nailhead trim, white tufted ottoman, and bright accent pillows.","photorealistic renovated interior, professional real estate photography, high detail","photorealistic renovated interior, professional real estate photography, high detail, off-white walls with teal and pink accents, colorful striped geometric carpet, recessed ceiling lights, playful contemporary",train
